load_torque_Nm,current_A,speed_RPM,effective_voltage_V,mechanical_power_W,electrical_power_W,efficiency_percent,current_limited
0.01447,0.511106088,3599.192285,24,5.453837557,12.26654611,44.46106921,0
0.01448,0.5112718505,3599.180229,24,5.457588342,12.27052441,44.47722166,0
0.01449,0.511437613,3599.168174,24,5.461339102,12.27450271,44.49336343,0
0.0145,0.5116033755,3599.156118,24,5.465089836,12.27848101,44.50949454,0
0.01451,0.511769138,3599.144063,24,5.468840546,12.28245931,44.525615,0
0.01452,0.5119349005,3599.132007,24,5.47259123,12.28643761,44.5417248,0
0.01453,0.5121006631,3599.119952,24,5.476341889,12.29041591,44.55782398,0
0.01454,0.5122664256,3599.107896,24,5.480092522,12.29439421,44.57391253,0
0.01455,0.5124321881,3599.095841,24,5.483843131,12.29837251,44.58999046,0
0.01456,0.5125979506,3599.083785,24,5.487593714,12.30235081,44.60605779,0
0.01457,0.5127637131,3599.07173,24,5.491344272,12.30632911,44.62211453,0
0.01458,0.5129294756,3599.059675,24,5.495094805,12.31030741,44.63816069,0
0.01459,0.5130952381,3599.047619,24,5.498845312,12.31428571,44.65419627,0
0.0146,0.5132610006,3599.035564,24,5.502595794,12.31826401,44.67022129,0
0.01461,0.5134267631,3599.023508,24,5.506346251,12.32224231,44.68623576,0
0.01462,0.5135925256,3599.011453,24,5.510096683,12.32622061,44.70223968,0
0.01463,0.5137582881,3598.999397,24,5.513847089,12.33019892,44.71823307,0
0.01464,0.5139240506,3598.987342,24,5.51759747,12.33417722,44.73421594,0
0.01465,0.5140898131,3598.975286,24,5.521347826,12.33815552,44.7501883,0
0.01466,0.5142555756,3598.963231,24,5.525098157,12.34213382,44.76615016,0
0.01467,0.5144213382,3598.951175,24,5.528848462,12.34611212,44.78210153,0
0.01468,0.5145871007,3598.93912,24,5.532598743,12.35009042,44.79804241,0
0.01469,0.5147528632,3598.927064,24,5.536348997,12.35406872,44.81397283,0
0.0147,0.5149186257,3598.915009,24,5.540099227,12.35804702,44.82989278,0
0.01471,0.5150843882,3598.902954,24,5.543849432,12.36202532,44.84580228,0
0.01472,0.5152501507,3598.890898,24,5.547599611,12.36600362,44.86170134,0
0.01473,0.5154159132,3598.878843,24,5.551349765,12.36998192,44.87758998,0
0.01474,0.5155816757,3598.866787,24,5.555099893,12.37396022,44.89346819,0
0.01475,0.5157474382,3598.854732,24,5.558849997,12.37793852,44.90933599,0
0.01476,0.5159132007,3598.842676,24,5.562600075,12.38191682,44.92519338,0
0.01477,0.5160789632,3598.830621,24,5.566350128,12.38589512,44.94104039,0
0.01478,0.5162447257,3598.818565,24,5.570100156,12.38987342,44.95687702,0
0.01479,0.5164104882,3598.80651,24,5.573850158,12.39385172,44.97270328,0
0.0148,0.5165762508,3598.794454,24,5.577600135,12.39783002,44.98851918,0
0.01481,0.5167420133,3598.782399,24,5.581350087,12.40180832,45.00432472,0
0.01482,0.5169077758,3598.770344,24,5.585100014,12.40578662,45.02011993,0
0.01483,0.5170735383,3598.758288,24,5.588849915,12.40976492,45.03590481,0
0.01484,0.5172393008,3598.746233,24,5.592599791,12.41374322,45.05167936,0
0.01485,0.5174050633,3598.734177,24,5.596349642,12.41772152,45.0674436,0
0.01486,0.5175708258,3598.722122,24,5.600099468,12.42169982,45.08319755,0
0.01487,0.5177365883,3598.710066,24,5.603849269,12.42567812,45.0989412,0
0.01488,0.5179023508,3598.698011,24,5.607599044,12.42965642,45.11467457,0
0.01489,0.5180681133,3598.685955,24,5.611348794,12.43363472,45.13039767,0
0.0149,0.5182338758,3598.6739,24,5.615098518,12.43761302,45.14611051,0
0.01491,0.5183996383,3598.661844,24,5.618848218,12.44159132,45.16181309,0
0.01492,0.5185654008,3598.649789,24,5.622597892,12.44556962,45.17750544,0
0.01493,0.5187311634,3598.637734,24,5.626347541,12.44954792,45.19318755,0
0.01494,0.5188969259,3598.625678,24,5.630097165,12.45352622,45.20885944,0
0.01495,0.5190626884,3598.613623,24,5.633846763,12.45750452,45.22452112,0
0.01496,0.5192284509,3598.601567,24,5.637596336,12.46148282,45.2401726,0
0.01497,0.5193942134,3598.589512,24,5.641345884,12.46546112,45.25581388,0
0.01498,0.5195599759,3598.577456,24,5.645095407,12.46943942,45.27144498,0
0.01499,0.5197257384,3598.565401,24,5.648844905,12.47341772,45.28706591,0
0.015,0.5198915009,3598.553345,24,5.652594377,12.47739602,45.30267667,0
0.01501,0.5200572634,3598.54129,24,5.656343824,12.48137432,45.31827728,0
0.01502,0.5202230259,3598.529234,24,5.660093245,12.48535262,45.33386775,0
0.01503,0.5203887884,3598.517179,24,5.663842642,12.48933092,45.34944808,0
0.01504,0.5205545509,3598.505124,24,5.667592013,12.49330922,45.36501828,0
0.01505,0.5207203134,3598.493068,24,5.671341359,12.49728752,45.38057838,0
0.01506,0.5208860759,3598.481013,24,5.67509068,12.50126582,45.39612836,0
0.01507,0.5210518385,3598.468957,24,5.678839975,12.50524412,45.41166825,0
0.01508,0.521217601,3598.456902,24,5.682589245,12.50922242,45.42719806,0
0.01509,0.5213833635,3598.444846,24,5.68633849,12.51320072,45.44271778,0
0.0151,0.521549126,3598.432791,24,5.69008771,12.51717902,45.45822744,0
0.01511,0.5217148885,3598.420735,24,5.693836905,12.52115732,45.47372705,0
0.01512,0.521880651,3598.40868,24,5.697586074,12.52513562,45.4892166,0
0.01513,0.5220464135,3598.396624,24,5.701335218,12.52911392,45.50469612,0
0.01514,0.522212176,3598.384569,24,5.705084337,12.53309222,45.52016561,0
0.01515,0.5223779385,3598.372514,24,5.70883343,12.53707052,45.53562508,0
0.01516,0.522543701,3598.360458,24,5.712582498,12.54104882,45.55107454,0
0.01517,0.5227094635,3598.348403,24,5.716331541,12.54502712,45.566514,0
0.01518,0.522875226,3598.336347,24,5.720080559,12.54900542,45.58194347,0
0.01519,0.5230409885,3598.324292,24,5.723829551,12.55298373,45.59736296,0
0.0152,0.5232067511,3598.312236,24,5.727578519,12.55696203,45.61277248,0
0.01521,0.5233725136,3598.300181,24,5.731327461,12.56094033,45.62817203,0
0.01522,0.5235382761,3598.288125,24,5.735076377,12.56491863,45.64356164,0
0.01523,0.5237040386,3598.27607,24,5.738825269,12.56889693,45.6589413,0
0.01524,0.5238698011,3598.264014,24,5.742574135,12.57287523,45.67431102,0
0.01525,0.5240355636,3598.251959,24,5.746322976,12.57685353,45.68967082,0
0.01526,0.5242013261,3598.239904,24,5.750071792,12.58083183,45.70502071,0
0.01527,0.5243670886,3598.227848,24,5.753820582,12.58481013,45.72036069,0
0.01528,0.5245328511,3598.215793,24,5.757569348,12.58878843,45.73569078,0
0.01529,0.5246986136,3598.203737,24,5.761318088,12.59276673,45.75101098,0
0.0153,0.5248643761,3598.191682,24,5.765066802,12.59674503,45.7663213,0
0.01531,0.5250301386,3598.179626,24,5.768815492,12.60072333,45.78162175,0
0.01532,0.5251959011,3598.167571,24,5.772564156,12.60470163,45.79691235,0
0.01533,0.5253616637,3598.155515,24,5.776312795,12.60867993,45.81219309,0
0.01534,0.5255274262,3598.14346,24,5.780061409,12.61265823,45.827464,0
0.01535,0.5256931887,3598.131404,24,5.783809997,12.61663653,45.84272508,0
0.01536,0.5258589512,3598.119349,24,5.787558561,12.62061483,45.85797633,0
0.01537,0.5260247137,3598.107294,24,5.791307099,12.62459313,45.87321777,0
0.01538,0.5261904762,3598.095238,24,5.795055611,12.62857143,45.88844941,0
0.01539,0.5263562387,3598.083183,24,5.798804099,12.63254973,45.90367126,0
0.0154,0.5265220012,3598.071127,24,5.802552561,12.63652803,45.91888332,0
0.01541,0.5266877637,3598.059072,24,5.806300998,12.64050633,45.9340856,0
0.01542,0.5268535262,3598.047016,24,5.81004941,12.64448463,45.94927813,0
0.01543,0.5270192887,3598.034961,24,5.813797796,12.64846293,45.96446089,0
0.01544,0.5271850512,3598.022905,24,5.817546158,12.65244123,45.97963391,0
0.01545,0.5273508137,3598.01085,24,5.821294494,12.65641953,45.99479718,0
0.01546,0.5275165763,3597.998794,24,5.825042804,12.66039783,46.00995073,0
0.01547,0.5276823388,3597.986739,24,5.82879109,12.66437613,46.02509456,0
0.01548,0.5278481013,3597.974684,24,5.83253935,12.66835443,46.04022868,0
0.01549,0.5280138638,3597.962628,24,5.836287585,12.67233273,46.0553531,0
0.0155,0.5281796263,3597.950573,24,5.840035795,12.67631103,46.07046783,0
0.01551,0.5283453888,3597.938517,24,5.843783979,12.68028933,46.08557287,0
0.01552,0.5285111513,3597.926462,24,5.847532139,12.68426763,46.10066824,0
0.01553,0.5286769138,3597.914406,24,5.851280273,12.68824593,46.11575394,0
0.01554,0.5288426763,3597.902351,24,5.855028382,12.69222423,46.13082998,0
0.01555,0.5290084388,3597.890295,24,5.858776465,12.69620253,46.14589638,0
0.01556,0.5291742013,3597.87824,24,5.862524523,12.70018083,46.16095315,0
0.01557,0.5293399638,3597.866184,24,5.866272556,12.70415913,46.17600028,0
0.01558,0.5295057263,3597.854129,24,5.870020564,12.70813743,46.19103779,0
0.01559,0.5296714888,3597.842074,24,5.873768547,12.71211573,46.2060657,0
0.0156,0.5298372514,3597.830018,24,5.877516504,12.71609403,46.221084,0
0.01561,0.5300030139,3597.817963,24,5.881264436,12.72007233,46.23609271,0
0.01562,0.5301687764,3597.805907,24,5.885012343,12.72405063,46.25109183,0
0.01563,0.5303345389,3597.793852,24,5.888760224,12.72802893,46.26608138,0
0.01564,0.5305003014,3597.781796,24,5.892508081,12.73200723,46.28106136,0
0.01565,0.5306660639,3597.769741,24,5.896255912,12.73598553,46.29603179,0
0.01566,0.5308318264,3597.757685,24,5.900003717,12.73996383,46.31099267,0
0.01567,0.5309975889,3597.74563,24,5.903751498,12.74394213,46.32594401,0
0.01568,0.5311633514,3597.733574,24,5.907499253,12.74792043,46.34088582,0
0.01569,0.5313291139,3597.721519,24,5.911246983,12.75189873,46.35581811,0
0.0157,0.5314948764,3597.709464,24,5.914994688,12.75587703,46.37074089,0
0.01571,0.5316606389,3597.697408,24,5.918742368,12.75985533,46.38565417,0
0.01572,0.5318264014,3597.685353,24,5.922490022,12.76383363,46.40055795,0
0.01573,0.531992164,3597.673297,24,5.926237651,12.76781193,46.41545224,0
0.01574,0.5321579265,3597.661242,24,5.929985255,12.77179024,46.43033706,0
0.01575,0.532323689,3597.649186,24,5.933732833,12.77576854,46.44521241,0
0.01576,0.5324894515,3597.637131,24,5.937480387,12.77974684,46.4600783,0
0.01577,0.532655214,3597.625075,24,5.941227915,12.78372514,46.47493474,0
0.01578,0.5328209765,3597.61302,24,5.944975417,12.78770344,46.48978174,0
0.01579,0.532986739,3597.600964,24,5.948722895,12.79168174,46.50461931,0
0.0158,0.5331525015,3597.588909,24,5.952470347,12.79566004,46.51944746,0
0.01581,0.533318264,3597.576854,24,5.956217774,12.79963834,46.53426619,0
0.01582,0.5334840265,3597.564798,24,5.959965176,12.80361664,46.54907551,0
0.01583,0.533649789,3597.552743,24,5.963712553,12.80759494,46.56387544,0
0.01584,0.5338155515,3597.540687,24,5.967459904,12.81157324,46.57866597,0
0.01585,0.533981314,3597.528632,24,5.97120723,12.81555154,46.59344713,0
0.01586,0.5341470766,3597.516576,24,5.974954531,12.81952984,46.60821892,0
0.01587,0.5343128391,3597.504521,24,5.978701806,12.82350814,46.62298134,0
0.01588,0.5344786016,3597.492465,24,5.982449057,12.82748644,46.63773441,0
0.01589,0.5346443641,3597.48041,24,5.986196282,12.83146474,46.65247814,0
0.0159,0.5348101266,3597.468354,24,5.989943482,12.83544304,46.66721253,0
0.01591,0.5349758891,3597.456299,24,5.993690656,12.83942134,46.68193759,0
0.01592,0.5351416516,3597.444244,24,5.997437805,12.84339964,46.69665333,0
0.01593,0.5353074141,3597.432188,24,6.001184929,12.84737794,46.71135977,0
0.01594,0.5354731766,3597.420133,24,6.004932028,12.85135624,46.7260569,0
0.01595,0.5356389391,3597.408077,24,6.008679102,12.85533454,46.74074474,0
0.01596,0.5358047016,3597.396022,24,6.01242615,12.85931284,46.75542329,0
0.01597,0.5359704641,3597.383966,24,6.016173173,12.86329114,46.77009257,0
0.01598,0.5361362266,3597.371911,24,6.019920171,12.86726944,46.78475258,0
0.01599,0.5363019892,3597.359855,24,6.023667144,12.87124774,46.79940333,0
0.016,0.5364677517,3597.3478,24,6.027414091,12.87522604,46.81404484,0
0.01601,0.5366335142,3597.335744,24,6.031161013,12.87920434,46.8286771,0
0.01602,0.5367992767,3597.323689,24,6.03490791,12.88318264,46.84330013,0
0.01603,0.5369650392,3597.311634,24,6.038654781,12.88716094,46.85791393,0
0.01604,0.5371308017,3597.299578,24,6.042401628,12.89113924,46.87251852,0
0.01605,0.5372965642,3597.287523,24,6.046148449,12.89511754,46.8871139,0
0.01606,0.5374623267,3597.275467,24,6.049895245,12.89909584,46.90170008,0
0.01607,0.5376280892,3597.263412,24,6.053642015,12.90307414,46.91627708,0
0.01608,0.5377938517,3597.251356,24,6.057388761,12.90705244,46.93084489,0
0.01609,0.5379596142,3597.239301,24,6.061135481,12.91103074,46.94540352,0
0.0161,0.5381253767,3597.227245,24,6.064882175,12.91500904,46.959953,0
0.01611,0.5382911392,3597.21519,24,6.068628845,12.91898734,46.97449331,0
0.01612,0.5384569017,3597.203134,24,6.072375489,12.92296564,46.98902448,0
0.01613,0.5386226643,3597.191079,24,6.076122108,12.92694394,47.00354651,0
0.01614,0.5387884268,3597.179024,24,6.079868702,12.93092224,47.01805941,0
0.01615,0.5389541893,3597.166968,24,6.083615271,12.93490054,47.03256319,0
0.01616,0.5391199518,3597.154913,24,6.087361814,12.93887884,47.04705785,0
0.01617,0.5392857143,3597.142857,24,6.091108332,12.94285714,47.06154341,0
0.01618,0.5394514768,3597.130802,24,6.094854825,12.94683544,47.07601987,0
0.01619,0.5396172393,3597.118746,24,6.098601293,12.95081374,47.09048724,0
0.0162,0.5397830018,3597.106691,24,6.102347735,12.95479204,47.10494553,0
0.01621,0.5399487643,3597.094635,24,6.106094152,12.95877034,47.11939474,0
0.01622,0.5401145268,3597.08258,24,6.109840544,12.96274864,47.1338349,0
0.01623,0.5402802893,3597.070524,24,6.113586911,12.96672694,47.148266,0
0.01624,0.5404460518,3597.058469,24,6.117333252,12.97070524,47.16268805,0
0.01625,0.5406118143,3597.046414,24,6.121079568,12.97468354,47.17710106,0
0.01626,0.5407775769,3597.034358,24,6.124825859,12.97866184,47.19150504,0
0.01627,0.5409433394,3597.022303,24,6.128572125,12.98264014,47.2059,0
0.01628,0.5411091019,3597.010247,24,6.132318365,12.98661844,47.22028595,0
0.01629,0.5412748644,3596.998192,24,6.13606458,12.99059675,47.23466289,0
0.0163,0.5414406269,3596.986136,24,6.13981077,12.99457505,47.24903083,0
0.01631,0.5416063894,3596.974081,24,6.143556934,12.99855335,47.26338979,0
0.01632,0.5417721519,3596.962025,24,6.147303074,13.00253165,47.27773976,0
0.01633,0.5419379144,3596.94997,24,6.151049188,13.00650995,47.29208076,0
0.01634,0.5421036769,3596.937914,24,6.154795277,13.01048825,47.3064128,0
0.01635,0.5422694394,3596.925859,24,6.15854134,13.01446655,47.32073588,0
0.01636,0.5424352019,3596.913803,24,6.162287379,13.01844485,47.33505001,0
0.01637,0.5426009644,3596.901748,24,6.166033392,13.02242315,47.3493552,0
0.01638,0.5427667269,3596.889693,24,6.16977938,13.02640145,47.36365147,0
0.01639,0.5429324895,3596.877637,24,6.173525342,13.03037975,47.3779388,0
0.0164,0.543098252,3596.865582,24,6.17727128,13.03435805,47.39221723,0
0.01641,0.5432640145,3596.853526,24,6.181017192,13.03833635,47.40648674,0
0.01642,0.543429777,3596.841471,24,6.184763079,13.04231465,47.42074736,0
0.01643,0.5435955395,3596.829415,24,6.18850894,13.04629295,47.43499909,0
0.01644,0.543761302,3596.81736,24,6.192254777,13.05027125,47.44924193,0
0.01645,0.5439270645,3596.805304,24,6.196000588,13.05424955,47.4634759,0
0.01646,0.544092827,3596.793249,24,6.199746374,13.05822785,47.477701,0
0.01647,0.5442585895,3596.781193,24,6.203492134,13.06220615,47.49191725,0
0.01648,0.544424352,3596.769138,24,6.20723787,13.06618445,47.50612464,0
0.01649,0.5445901145,3596.757083,24,6.21098358,13.07016275,47.52032319,0
0.0165,0.544755877,3596.745027,24,6.214729265,13.07414105,47.53451291,0
0.01651,0.5449216395,3596.732972,24,6.218474924,13.07811935,47.5486938,0
0.01652,0.545087402,3596.720916,24,6.222220559,13.08209765,47.56286588,0
0.01653,0.5452531646,3596.708861,24,6.225966168,13.08607595,47.57702914,0
0.01654,0.5454189271,3596.696805,24,6.229711752,13.09005425,47.5911836,0
0.01655,0.5455846896,3596.68475,24,6.23345731,13.09403255,47.60532927,0
0.01656,0.5457504521,3596.672694,24,6.237202844,13.09801085,47.61946616,0
0.01657,0.5459162146,3596.660639,24,6.240948352,13.10198915,47.63359426,0
0.01658,0.5460819771,3596.648583,24,6.244693835,13.10596745,47.6477136,0
0.01659,0.5462477396,3596.636528,24,6.248439292,13.10994575,47.66182417,0
0.0166,0.5464135021,3596.624473,24,6.252184725,13.11392405,47.67592599,0
0.01661,0.5465792646,3596.612417,24,6.255930132,13.11790235,47.69001906,0
0.01662,0.5467450271,3596.600362,24,6.259675514,13.12188065,47.7041034,0
0.01663,0.5469107896,3596.588306,24,6.26342087,13.12585895,47.71817901,0
0.01664,0.5470765521,3596.576251,24,6.267166202,13.12983725,47.73224589,0
0.01665,0.5472423146,3596.564195,24,6.270911508,13.13381555,47.74630406,0
0.01666,0.5474080772,3596.55214,24,6.274656789,13.13779385,47.76035352,0
0.01667,0.5475738397,3596.540084,24,6.278402045,13.14177215,47.77439429,0
0.01668,0.5477396022,3596.528029,24,6.282147275,13.14575045,47.78842637,0
0.01669,0.5479053647,3596.515973,24,6.28589248,13.14972875,47.80244976,0
0.0167,0.5480711272,3596.503918,24,6.28963766,13.15370705,47.81646448,0
0.01671,0.5482368897,3596.491863,24,6.293382815,13.15768535,47.83047053,0
0.01672,0.5484026522,3596.479807,24,6.297127944,13.16166365,47.84446792,0
0.01673,0.5485684147,3596.467752,24,6.300873048,13.16564195,47.85845666,0
0.01674,0.5487341772,3596.455696,24,6.304618127,13.16962025,47.87243676,0
0.01675,0.5488999397,3596.443641,24,6.308363181,13.17359855,47.88640822,0
0.01676,0.5490657022,3596.431585,24,6.312108209,13.17757685,47.90037106,0
0.01677,0.5492314647,3596.41953,24,6.315853212,13.18155515,47.91432527,0
0.01678,0.5493972272,3596.407474,24,6.31959819,13.18553345,47.92827088,0
0.01679,0.5495629898,3596.395419,24,6.323343143,13.18951175,47.94220788,0
0.0168,0.5497287523,3596.383363,24,6.32708807,13.19349005,47.95613628,0
0.01681,0.5498945148,3596.371308,24,6.330832973,13.19746835,47.97005609,0
0.01682,0.5500602773,3596.359253,24,6.334577849,13.20144665,47.98396733,0
0.01683,0.5502260398,3596.347197,24,6.338322701,13.20542495,47.99786999,0
0.01684,0.5503918023,3596.335142,24,6.342067527,13.20940325,48.01176408,0
0.01685,0.5505575648,3596.323086,24,6.345812329,13.21338156,48.02564962,0
0.01686,0.5507233273,3596.311031,24,6.349557105,13.21735986,48.03952661,0
0.01687,0.5508890898,3596.298975,24,6.353301855,13.22133816,48.05339505,0
0.01688,0.5510548523,3596.28692,24,6.357046581,13.22531646,48.06725496,0
0.01689,0.5512206148,3596.274864,24,6.360791281,13.22929476,48.08110635,0
0.0169,0.5513863773,3596.262809,24,6.364535956,13.23327306,48.09494921,0
0.01691,0.5515521398,3596.250753,24,6.368280605,13.23725136,48.10878357,0
0.01692,0.5517179024,3596.238698,24,6.37202523,13.24122966,48.12260942,0
0.01693,0.5518836649,3596.226643,24,6.375769829,13.24520796,48.13642677,0
0.01694,0.5520494274,3596.214587,24,6.379514403,13.24918626,48.15023564,0
0.01695,0.5522151899,3596.202532,24,6.383258952,13.25316456,48.16403602,0
0.01696,0.5523809524,3596.190476,24,6.387003475,13.25714286,48.17782794,0
0.01697,0.5525467149,3596.178421,24,6.390747973,13.26112116,48.19161138,0
0.01698,0.5527124774,3596.166365,24,6.394492446,13.26509946,48.20538637,0
0.01699,0.5528782399,3596.15431,24,6.398236894,13.26907776,48.21915291,0
0.017,0.5530440024,3596.142254,24,6.401981316,13.27305606,48.23291101,0
0.01701,0.5532097649,3596.130199,24,6.405725713,13.27703436,48.24666067,0
0.01702,0.5533755274,3596.118143,24,6.409470085,13.28101266,48.2604019,0
0.01703,0.5535412899,3596.106088,24,6.413214432,13.28499096,48.27413471,0
0.01704,0.5537070524,3596.094033,24,6.416958754,13.28896926,48.28785912,0
0.01705,0.5538728149,3596.081977,24,6.42070305,13.29294756,48.30157511,0
0.01706,0.5540385775,3596.069922,24,6.424447321,13.29692586,48.31528271,0
0.01707,0.55420434,3596.057866,24,6.428191566,13.30090416,48.32898192,0
0.01708,0.5543701025,3596.045811,24,6.431935787,13.30488246,48.34267275,0
0.01709,0.554535865,3596.033755,24,6.435679982,13.30886076,48.3563552,0
0.0171,0.5547016275,3596.0217,24,6.439424152,13.31283906,48.37002929,0
0.01711,0.55486739,3596.009644,24,6.443168297,13.31681736,48.38369501,0
0.01712,0.5550331525,3595.997589,24,6.446912416,13.32079566,48.39735239,0
0.01713,0.555198915,3595.985533,24,6.45065651,13.32477396,48.41100141,0
0.01714,0.5553646775,3595.973478,24,6.454400579,13.32875226,48.42464211,0
0.01715,0.55553044,3595.961423,24,6.458144623,13.33273056,48.43827447,0
0.01716,0.5556962025,3595.949367,24,6.461888641,13.33670886,48.45189851,0
0.01717,0.555861965,3595.937312,24,6.465632635,13.34068716,48.46551423,0
0.01718,0.5560277275,3595.925256,24,6.469376603,13.34466546,48.47912165,0
0.01719,0.5561934901,3595.913201,24,6.473120545,13.34864376,48.49272077,0
0.0172,0.5563592526,3595.901145,24,6.476864463,13.35262206,48.50631159,0
0.01721,0.5565250151,3595.88909,24,6.480608355,13.35660036,48.51989413,0
0.01722,0.5566907776,3595.877034,24,6.484352222,13.36057866,48.53346839,0
0.01723,0.5568565401,3595.864979,24,6.488096064,13.36455696,48.54703438,0
0.01724,0.5570223026,3595.852923,24,6.49183988,13.36853526,48.56059211,0
0.01725,0.5571880651,3595.840868,24,6.495583671,13.37251356,48.57414158,0
0.01726,0.5573538276,3595.828813,24,6.499327437,13.37649186,48.58768281,0
0.01727,0.5575195901,3595.816757,24,6.503071178,13.38047016,48.60121579,0
0.01728,0.5576853526,3595.804702,24,6.506814893,13.38444846,48.61474054,0
0.01729,0.5578511151,3595.792646,24,6.510558584,13.38842676,48.62825707,0
0.0173,0.5580168776,3595.780591,24,6.514302249,13.39240506,48.64176537,0
0.01731,0.5581826401,3595.768535,24,6.518045888,13.39638336,48.65526547,0
0.01732,0.5583484027,3595.75648,24,6.521789503,13.40036166,48.66875735,0
0.01733,0.5585141652,3595.744424,24,6.525533092,13.40433996,48.68224105,0
0.01734,0.5586799277,3595.732369,24,6.529276656,13.40831826,48.69571655,0
0.01735,0.5588456902,3595.720313,24,6.533020195,13.41229656,48.70918387,0
0.01736,0.5590114527,3595.708258,24,6.536763708,13.41627486,48.72264302,0
0.01737,0.5591772152,3595.696203,24,6.540507196,13.42025316,48.73609399,0
0.01738,0.5593429777,3595.684147,24,6.544250659,13.42423146,48.74953681,0
0.01739,0.5595087402,3595.672092,24,6.547994097,13.42820976,48.76297147,0
0.0174,0.5596745027,3595.660036,24,6.55173751,13.43218807,48.77639799,0
0.01741,0.5598402652,3595.647981,24,6.555480897,13.43616637,48.78981637,0
0.01742,0.5600060277,3595.635925,24,6.559224259,13.44014467,48.80322662,0
0.01743,0.5601717902,3595.62387,24,6.562967596,13.44412297,48.81662874,0
0.01744,0.5603375527,3595.611814,24,6.566710907,13.44810127,48.83002275,0
0.01745,0.5605033153,3595.599759,24,6.570454193,13.45207957,48.84340864,0
0.01746,0.5606690778,3595.587703,24,6.574197454,13.45605787,48.85678643,0
0.01747,0.5608348403,3595.575648,24,6.57794069,13.46003617,48.87015613,0
0.01748,0.5610006028,3595.563593,24,6.5816839,13.46401447,48.88351774,0
0.01749,0.5611663653,3595.551537,24,6.585427086,13.46799277,48.89687127,0
0.0175,0.5613321278,3595.539482,24,6.589170246,13.47197107,48.91021672,0
0.01751,0.5614978903,3595.527426,24,6.59291338,13.47594937,48.92355411,0
0.01752,0.5616636528,3595.515371,24,6.59665649,13.47992767,48.93688344,0
0.01753,0.5618294153,3595.503315,24,6.600399574,13.48390597,48.95020471,0
0.01754,0.5619951778,3595.49126,24,6.604142633,13.48788427,48.96351794,0
0.01755,0.5621609403,3595.479204,24,6.607885667,13.49186257,48.97682313,0
0.01756,0.5623267028,3595.467149,24,6.611628675,13.49584087,48.99012029,0
0.01757,0.5624924653,3595.455093,24,6.615371659,13.49981917,49.00340943,0
0.01758,0.5626582278,3595.443038,24,6.619114617,13.50379747,49.01669054,0
0.01759,0.5628239904,3595.430983,24,6.622857549,13.50777577,49.02996365,0
0.0176,0.5629897529,3595.418927,24,6.626600457,13.51175407,49.04322876,0
0.01761,0.5631555154,3595.406872,24,6.630343339,13.51573237,49.05648587,0
0.01762,0.5633212779,3595.394816,24,6.634086196,13.51971067,49.06973499,0
0.01763,0.5634870404,3595.382761,24,6.637829028,13.52368897,49.08297612,0
0.01764,0.5636528029,3595.370705,24,6.641571834,13.52766727,49.09620929,0
0.01765,0.5638185654,3595.35865,24,6.645314616,13.53164557,49.10943448,0
0.01766,0.5639843279,3595.346594,24,6.649057372,13.53562387,49.12265172,0
0.01767,0.5641500904,3595.334539,24,6.652800102,13.53960217,49.135861,0
0.01768,0.5643158529,3595.322483,24,6.656542808,13.54358047,49.14906234,0
0.01769,0.5644816154,3595.310428,24,6.660285488,13.54755877,49.16225573,0
0.0177,0.5646473779,3595.298373,24,6.664028143,13.55153707,49.1754412,0
0.01771,0.5648131404,3595.286317,24,6.667770773,13.55551537,49.18861873,0
0.01772,0.564978903,3595.274262,24,6.671513377,13.55949367,49.20178835,0
0.01773,0.5651446655,3595.262206,24,6.675255957,13.56347197,49.21495006,0
0.01774,0.565310428,3595.250151,24,6.678998511,13.56745027,49.22810386,0
0.01775,0.5654761905,3595.238095,24,6.68274104,13.57142857,49.24124976,0
0.01776,0.565641953,3595.22604,24,6.686483543,13.57540687,49.25438778,0
0.01777,0.5658077155,3595.213984,24,6.690226021,13.57938517,49.26751791,0
0.01778,0.565973478,3595.201929,24,6.693968474,13.58336347,49.28064016,0
0.01779,0.5661392405,3595.189873,24,6.697710902,13.58734177,49.29375454,0
0.0178,0.566305003,3595.177818,24,6.701453305,13.59132007,49.30686106,0
0.01781,0.5664707655,3595.165763,24,6.705195682,13.59529837,49.31995973,0
0.01782,0.566636528,3595.153707,24,6.708938034,13.59927667,49.33305054,0
0.01783,0.5668022905,3595.141652,24,6.712680361,13.60325497,49.34613351,0
0.01784,0.566968053,3595.129596,24,6.716422662,13.60723327,49.35920865,0
0.01785,0.5671338156,3595.117541,24,6.720164938,13.61121157,49.37227595,0
0.01786,0.5672995781,3595.105485,24,6.72390719,13.61518987,49.38533544,0
0.01787,0.5674653406,3595.09343,24,6.727649415,13.61916817,49.39838711,0
0.01788,0.5676311031,3595.081374,24,6.731391616,13.62314647,49.41143097,0
0.01789,0.5677968656,3595.069319,24,6.735133791,13.62712477,49.42446703,0
0.0179,0.5679626281,3595.057263,24,6.738875941,13.63110307,49.4374953,0
0.01791,0.5681283906,3595.045208,24,6.742618066,13.63508137,49.45051577,0
0.01792,0.5682941531,3595.033153,24,6.746360165,13.63905967,49.46352847,0
0.01793,0.5684599156,3595.021097,24,6.75010224,13.64303797,49.4765334,0
0.01794,0.5686256781,3595.009042,24,6.753844289,13.64701627,49.48953055,0
0.01795,0.5687914406,3594.996986,24,6.757586313,13.65099458,49.50251995,0
