load_torque_Nm;speed_RPM
0.01265;3601.386377
0.01266;3601.374322
0.01267;3601.362266
0.01268;3601.350211
0.01269;3601.338156
0.0127;3601.3261
0.01271;3601.314045
0.01272;3601.301989
0.01273;3601.289934
0.01274;3601.277878
0.01275;3601.265823
0.01276;3601.253767
0.01277;3601.241712
0.01278;3601.229656
0.01279;3601.217601
0.0128;3601.205546
0.01281;3601.19349
0.01282;3601.181435
0.01283;3601.169379
0.01284;3601.157324
0.01285;3601.145268
0.01286;3601.133213
0.01287;3601.121157
0.01288;3601.109102
0.01289;3601.097046
0.0129;3601.084991
0.01291;3601.072936
0.01292;3601.06088
0.01293;3601.048825
0.01294;3601.036769
0.01295;3601.024714
0.01296;3601.012658
0.01297;3601.000603
0.01298;3600.988547
0.01299;3600.976492
0.013;3600.964436
0.01301;3600.952381
0.01302;3600.940325
0.01303;3600.92827
0.01304;3600.916215
0.01305;3600.904159
0.01306;3600.892104
0.01307;3600.880048
0.01308;3600.867993
0.01309;3600.855937
0.0131;3600.843882
0.01311;3600.831826
0.01312;3600.819771
0.01313;3600.807715
0.01314;3600.79566
0.01315;3600.783605
0.01316;3600.771549
0.01317;3600.759494
0.01318;3600.747438
0.01319;3600.735383
0.0132;3600.723327
0.01321;3600.711272
0.01322;3600.699216
0.01323;3600.687161
0.01324;3600.675105
0.01325;3600.66305
0.01326;3600.650995
0.01327;3600.638939
0.01328;3600.626884
0.01329;3600.614828
0.0133;3600.602773
0.01331;3600.590717
0.01332;3600.578662
0.01333;3600.566606
0.01334;3600.554551
0.01335;3600.542495
0.01336;3600.53044
0.01337;3600.518385
0.01338;3600.506329
0.01339;3600.494274
0.0134;3600.482218
0.01341;3600.470163
0.01342;3600.458107
0.01343;3600.446052
0.01344;3600.433996
0.01345;3600.421941
0.01346;3600.409885
0.01347;3600.39783
0.01348;3600.385775
0.01349;3600.373719
0.0135;3600.361664
0.01351;3600.349608
0.01352;3600.337553
0.01353;3600.325497
0.01354;3600.313442
0.01355;3600.301386
0.01356;3600.289331
0.01357;3600.277275
0.01358;3600.26522
0.01359;3600.253165
0.0136;3600.241109
0.01361;3600.229054
0.01362;3600.216998
0.01363;3600.204943
0.01364;3600.192887
0.01365;3600.180832
0.01366;3600.168776
0.01367;3600.156721
0.01368;3600.144665
0.01369;3600.13261
0.0137;3600.120555
0.01371;3600.108499
0.01372;3600.096444
0.01373;3600.084388
0.01374;3600.072333
0.01375;3600.060277
0.01376;3600.048222
0.01377;3600.036166
0.01378;3600.024111
0.01379;3600.012055
0.0138;3600
0.01381;3599.987945
0.01382;3599.975889
0.01383;3599.963834
0.01384;3599.951778
0.01385;3599.939723
0.01386;3599.927667
0.01387;3599.915612
0.01388;3599.903556
0.01389;3599.891501
0.0139;3599.879445
0.01391;3599.86739
0.01392;3599.855335
0.01393;3599.843279
0.01394;3599.831224
0.01395;3599.819168
0.01396;3599.807113
0.01397;3599.795057
0.01398;3599.783002
0.01399;3599.770946
0.014;3599.758891
0.01401;3599.746835
0.01402;3599.73478
0.01403;3599.722725
0.01404;3599.710669
0.01405;3599.698614
0.01406;3599.686558
0.01407;3599.674503
0.01408;3599.662447
0.01409;3599.650392
0.0141;3599.638336
0.01411;3599.626281
0.01412;3599.614225
0.01413;3599.60217
0.01414;3599.590115
0.01415;3599.578059
0.01416;3599.566004
0.01417;3599.553948
0.01418;3599.541893
0.01419;3599.529837
0.0142;3599.517782
0.01421;3599.505726
0.01422;3599.493671
0.01423;3599.481615
0.01424;3599.46956
0.01425;3599.457505
0.01426;3599.445449
0.01427;3599.433394
0.01428;3599.421338
0.01429;3599.409283
0.0143;3599.397227
0.01431;3599.385172
0.01432;3599.373116
0.01433;3599.361061
0.01434;3599.349005
0.01435;3599.33695
0.01436;3599.324895
0.01437;3599.312839
0.01438;3599.300784
0.01439;3599.288728
0.0144;3599.276673
0.01441;3599.264617
0.01442;3599.252562
0.01443;3599.240506
0.01444;3599.228451
0.01445;3599.216395
0.01446;3599.20434
0.01447;3599.192285
0.01448;3599.180229
0.01449;3599.168174
0.0145;3599.156118
0.01451;3599.144063
0.01452;3599.132007
0.01453;3599.119952
0.01454;3599.107896
0.01455;3599.095841
0.01456;3599.083785
0.01457;3599.07173
0.01458;3599.059675
0.01459;3599.047619
0.0146;3599.035564
0.01461;3599.023508
0.01462;3599.011453
0.01463;3598.999397
0.01464;3598.987342
0.01465;3598.975286
0.01466;3598.963231
0.01467;3598.951175
0.01468;3598.93912
0.01469;3598.927064
0.0147;3598.915009
0.01471;3598.902954
0.01472;3598.890898
0.01473;3598.878843
0.01474;3598.866787
0.01475;3598.854732
0.01476;3598.842676
0.01477;3598.830621
0.01478;3598.818565
0.01479;3598.80651
0.0148;3598.794454
0.01481;3598.782399
0.01482;3598.770344
0.01483;3598.758288
0.01484;3598.746233
0.01485;3598.734177
0.01486;3598.722122
0.01487;3598.710066
0.01488;3598.698011
0.01489;3598.685955
0.0149;3598.6739
0.01491;3598.661844
0.01492;3598.649789
0.01493;3598.637734
0.01494;3598.625678
0.01495;3598.613623
0.01496;3598.601567
0.01497;3598.589512
0.01498;3598.577456
0.01499;3598.565401
0.015;3598.553345
0.01501;3598.54129
0.01502;3598.529234
0.01503;3598.517179
0.01504;3598.505124
0.01505;3598.493068
0.01506;3598.481013
0.01507;3598.468957
0.01508;3598.456902
0.01509;3598.444846
0.0151;3598.432791
0.01511;3598.420735
0.01512;3598.40868
0.01513;3598.396624
0.01514;3598.384569
0.01515;3598.372514
0.01516;3598.360458
0.01517;3598.348403
0.01518;3598.336347
0.01519;3598.324292
0.0152;3598.312236
0.01521;3598.300181
0.01522;3598.288125
0.01523;3598.27607
0.01524;3598.264014
0.01525;3598.251959
0.01526;3598.239904
0.01527;3598.227848
0.01528;3598.215793
0.01529;3598.203737
0.0153;3598.191682
0.01531;3598.179626
0.01532;3598.167571
0.01533;3598.155515
0.01534;3598.14346
0.01535;3598.131404
0.01536;3598.119349
0.01537;3598.107294
0.01538;3598.095238
0.01539;3598.083183
0.0154;3598.071127
0.01541;3598.059072
0.01542;3598.047016
0.01543;3598.034961
0.01544;3598.022905
0.01545;3598.01085
0.01546;3597.998794
0.01547;3597.986739
0.01548;3597.974684
0.01549;3597.962628
0.0155;3597.950573
0.01551;3597.938517
0.01552;3597.926462
0.01553;3597.914406
0.01554;3597.902351
0.01555;3597.890295
0.01556;3597.87824
0.01557;3597.866184
0.01558;3597.854129
0.01559;3597.842074
0.0156;3597.830018
0.01561;3597.817963
0.01562;3597.805907
0.01563;3597.793852
0.01564;3597.781796
0.01565;3597.769741
0.01566;3597.757685
0.01567;3597.74563
0.01568;3597.733574
0.01569;3597.721519
0.0157;3597.709464
0.01571;3597.697408
0.01572;3597.685353
0.01573;3597.673297
0.01574;3597.661242
0.01575;3597.649186
0.01576;3597.637131
0.01577;3597.625075
0.01578;3597.61302
0.01579;3597.600964
0.0158;3597.588909
0.01581;3597.576854
0.01582;3597.564798
0.01583;3597.552743
0.01584;3597.540687
0.01585;3597.528632
0.01586;3597.516576
0.01587;3597.504521
0.01588;3597.492465
0.01589;3597.48041
0.0159;3597.468354
0.01591;3597.456299
0.01592;3597.444244
0.01593;3597.432188
0.01594;3597.420133
0.01595;3597.408077
0.01596;3597.396022
0.01597;3597.383966
0.01598;3597.371911
0.01599;3597.359855
0.016;3597.3478
0.01601;3597.335744
0.01602;3597.323689
0.01603;3597.311634
0.01604;3597.299578
0.01605;3597.287523
0.01606;3597.275467
0.01607;3597.263412
0.01608;3597.251356
0.01609;3597.239301
0.0161;3597.227245
0.01611;3597.21519
0.01612;3597.203134
0.01613;3597.191079
0.01614;3597.179024
0.01615;3597.166968
0.01616;3597.154913
0.01617;3597.142857
0.01618;3597.130802
0.01619;3597.118746
0.0162;3597.106691
0.01621;3597.094635
0.01622;3597.08258
0.01623;3597.070524
0.01624;3597.058469
0.01625;3597.046414
0.01626;3597.034358
0.01627;3597.022303
0.01628;3597.010247
0.01629;3596.998192
0.0163;3596.986136
0.01631;3596.974081
0.01632;3596.962025
0.01633;3596.94997
0.01634;3596.937914
0.01635;3596.925859
0.01636;3596.913803
0.01637;3596.901748
0.01638;3596.889693
0.01639;3596.877637
0.0164;3596.865582
0.01641;3596.853526
0.01642;3596.841471
0.01643;3596.829415
0.01644;3596.81736
0.01645;3596.805304
0.01646;3596.793249
0.01647;3596.781193
0.01648;3596.769138
0.01649;3596.757083
0.0165;3596.745027
0.01651;3596.732972
0.01652;3596.720916
0.01653;3596.708861
0.01654;3596.696805
0.01655;3596.68475
0.01656;3596.672694
0.01657;3596.660639
0.01658;3596.648583
0.01659;3596.636528
0.0166;3596.624473
0.01661;3596.612417
0.01662;3596.600362
0.01663;3596.588306
0.01664;3596.576251
0.01665;3596.564195
0.01666;3596.55214
0.01667;3596.540084
0.01668;3596.528029
0.01669;3596.515973
0.0167;3596.503918
0.01671;3596.491863
0.01672;3596.479807
0.01673;3596.467752
0.01674;3596.455696
0.01675;3596.443641
0.01676;3596.431585
0.01677;3596.41953
0.01678;3596.407474
0.01679;3596.395419
0.0168;3596.383363
0.01681;3596.371308
0.01682;3596.359253
0.01683;3596.347197
0.01684;3596.335142
0.01685;3596.323086
0.01686;3596.311031
0.01687;3596.298975
0.01688;3596.28692
0.01689;3596.274864
0.0169;3596.262809
0.01691;3596.250753
0.01692;3596.238698
0.01693;3596.226643
0.01694;3596.214587
0.01695;3596.202532
0.01696;3596.190476
0.01697;3596.178421
0.01698;3596.166365
0.01699;3596.15431
0.017;3596.142254
0.01701;3596.130199
0.01702;3596.118143
0.01703;3596.106088
0.01704;3596.094033
0.01705;3596.081977
0.01706;3596.069922
0.01707;3596.057866
0.01708;3596.045811
0.01709;3596.033755
0.0171;3596.0217
0.01711;3596.009644
0.01712;3595.997589
0.01713;3595.985533
0.01714;3595.973478
0.01715;3595.961423
0.01716;3595.949367
0.01717;3595.937312
0.01718;3595.925256
0.01719;3595.913201
0.0172;3595.901145
0.01721;3595.88909
0.01722;3595.877034
0.01723;3595.864979
0.01724;3595.852923
0.01725;3595.840868
0.01726;3595.828813
0.01727;3595.816757
0.01728;3595.804702
0.01729;3595.792646
0.0173;3595.780591
0.01731;3595.768535
0.01732;3595.75648
0.01733;3595.744424
0.01734;3595.732369
0.01735;3595.720313
0.01736;3595.708258
0.01737;3595.696203
0.01738;3595.684147
0.01739;3595.672092
0.0174;3595.660036
0.01741;3595.647981
0.01742;3595.635925
0.01743;3595.62387
0.01744;3595.611814
0.01745;3595.599759
0.01746;3595.587703
0.01747;3595.575648
0.01748;3595.563593
0.01749;3595.551537
0.0175;3595.539482
0.01751;3595.527426
0.01752;3595.515371
0.01753;3595.503315
0.01754;3595.49126
0.01755;3595.479204
0.01756;3595.467149
0.01757;3595.455093
0.01758;3595.443038
0.01759;3595.430983
0.0176;3595.418927
0.01761;3595.406872
0.01762;3595.394816
0.01763;3595.382761
0.01764;3595.370705
0.01765;3595.35865
0.01766;3595.346594
0.01767;3595.334539
0.01768;3595.322483
0.01769;3595.310428
0.0177;3595.298373
0.01771;3595.286317
0.01772;3595.274262
0.01773;3595.262206
0.01774;3595.250151
0.01775;3595.238095
0.01776;3595.22604
0.01777;3595.213984
0.01778;3595.201929
0.01779;3595.189873
0.0178;3595.177818
0.01781;3595.165763
0.01782;3595.153707
0.01783;3595.141652
0.01784;3595.129596
0.01785;3595.117541
0.01786;3595.105485
0.01787;3595.09343
0.01788;3595.081374
0.01789;3595.069319
0.0179;3595.057263
0.01791;3595.045208
0.01792;3595.033153
0.01793;3595.021097
0.01794;3595.009042
0.01795;3594.996986
0.01796;3594.984931
0.01797;3594.972875
0.01798;3594.96082
0.01799;3594.948764
0.018;3594.936709
0.01801;3594.924653
0.01802;3594.912598
0.01803;3594.900542
0.01804;3594.888487
0.01805;3594.876432
0.01806;3594.864376
0.01807;3594.852321
0.01808;3594.840265
0.01809;3594.82821
0.0181;3594.816154
0.01811;3594.804099
0.01812;3594.792043
0.01813;3594.779988
0.01814;3594.767932
0.01815;3594.755877
0.01816;3594.743822
0.01817;3594.731766
0.01818;3594.719711
0.01819;3594.707655
0.0182;3594.6956
0.01821;3594.683544
0.01822;3594.671489
0.01823;3594.659433
0.01824;3594.647378
0.01825;3594.635322
0.01826;3594.623267
0.01827;3594.611212
0.01828;3594.599156
0.01829;3594.587101
0.0183;3594.575045
0.01831;3594.56299
0.01832;3594.550934
0.01833;3594.538879
0.01834;3594.526823
0.01835;3594.514768
0.01836;3594.502712
0.01837;3594.490657
0.01838;3594.478602
0.01839;3594.466546
0.0184;3594.454491
0.01841;3594.442435
0.01842;3594.43038
0.01843;3594.418324
0.01844;3594.406269
0.01845;3594.394213
0.01846;3594.382158
0.01847;3594.370102
0.01848;3594.358047
0.01849;3594.345992
0.0185;3594.333936
0.01851;3594.321881
0.01852;3594.309825
0.01853;3594.29777
0.01854;3594.285714
0.01855;3594.273659
0.01856;3594.261603
0.01857;3594.249548
0.01858;3594.237492
0.01859;3594.225437
0.0186;3594.213382
0.01861;3594.201326
0.01862;3594.189271
0.01863;3594.177215
0.01864;3594.16516
0.01865;3594.153104
0.01866;3594.141049
0.01867;3594.128993
0.01868;3594.116938
0.01869;3594.104882
0.0187;3594.092827
0.01871;3594.080772
0.01872;3594.068716
0.01873;3594.056661
0.01874;3594.044605
0.01875;3594.03255
0.01876;3594.020494
0.01877;3594.008439
0.01878;3593.996383
0.01879;3593.984328
0.0188;3593.972272
0.01881;3593.960217
0.01882;3593.948162
0.01883;3593.936106
0.01884;3593.924051
0.01885;3593.911995
0.01886;3593.89994
0.01887;3593.887884
0.01888;3593.875829
0.01889;3593.863773
0.0189;3593.851718
0.01891;3593.839662
0.01892;3593.827607
0.01893;3593.815552
0.01894;3593.803496
0.01895;3593.791441
0.01896;3593.779385
0.01897;3593.76733
0.01898;3593.755274
0.01899;3593.743219
0.019;3593.731163
0.01901;3593.719108
0.01902;3593.707052
0.01903;3593.694997
0.01904;3593.682942
0.01905;3593.670886
0.01906;3593.658831
0.01907;3593.646775
0.01908;3593.63472
0.01909;3593.622664
0.0191;3593.610609
0.01911;3593.598553
0.01912;3593.586498
0.01913;3593.574442
0.01914;3593.562387
0.01915;3593.550332
0.01916;3593.538276
0.01917;3593.526221
0.01918;3593.514165
0.01919;3593.50211
0.0192;3593.490054
0.01921;3593.477999
0.01922;3593.465943
0.01923;3593.453888
0.01924;3593.441832
0.01925;3593.429777
0.01926;3593.417722
0.01927;3593.405666
0.01928;3593.393611
0.01929;3593.381555
0.0193;3593.3695
0.01931;3593.357444
0.01932;3593.345389
0.01933;3593.333333
0.01934;3593.321278
0.01935;3593.309222
0.01936;3593.297167
0.01937;3593.285112
0.01938;3593.273056
0.01939;3593.261001
0.0194;3593.248945
0.01941;3593.23689
0.01942;3593.224834
0.01943;3593.212779
0.01944;3593.200723
0.01945;3593.188668
0.01946;3593.176612
0.01947;3593.164557
0.01948;3593.152502
0.01949;3593.140446
0.0195;3593.128391
0.01951;3593.116335
0.01952;3593.10428
0.01953;3593.092224
0.01954;3593.080169
0.01955;3593.068113
0.01956;3593.056058
0.01957;3593.044002
0.01958;3593.031947
0.01959;3593.019892
0.0196;3593.007836
0.01961;3592.995781
0.01962;3592.983725
0.01963;3592.97167
0.01964;3592.959614
0.01965;3592.947559
0.01966;3592.935503
0.01967;3592.923448
0.01968;3592.911392
0.01969;3592.899337
0.0197;3592.887281
0.01971;3592.875226
0.01972;3592.863171
0.01973;3592.851115
0.01974;3592.83906
0.01975;3592.827004
0.01976;3592.814949
0.01977;3592.802893
0.01978;3592.790838
0.01979;3592.778782
0.0198;3592.766727
0.01981;3592.754671
0.01982;3592.742616
0.01983;3592.730561
0.01984;3592.718505
0.01985;3592.70645
0.01986;3592.694394
0.01987;3592.682339
0.01988;3592.670283
0.01989;3592.658228
0.0199;3592.646172
0.01991;3592.634117
0.01992;3592.622061
0.01993;3592.610006
0.01994;3592.597951
0.01995;3592.585895
0.01996;3592.57384
0.01997;3592.561784
0.01998;3592.549729
0.01999;3592.537673
0.02;3592.525618
0.02001;3592.513562
0.02002;3592.501507
0.02003;3592.489451
0.02004;3592.477396
0.02005;3592.465341
0.02006;3592.453285
0.02007;3592.44123
0.02008;3592.429174
0.02009;3592.417119
0.0201;3592.405063
0.02011;3592.393008
0.02012;3592.380952
0.02013;3592.368897
0.02014;3592.356841
0.02015;3592.344786
0.02016;3592.332731
0.02017;3592.320675
0.02018;3592.30862
0.02019;3592.296564
0.0202;3592.284509
0.02021;3592.272453
0.02022;3592.260398
0.02023;3592.248342
0.02024;3592.236287
0.02025;3592.224231
0.02026;3592.212176
0.02027;3592.200121
0.02028;3592.188065
0.02029;3592.17601
0.0203;3592.163954
0.02031;3592.151899
0.02032;3592.139843
0.02033;3592.127788
0.02034;3592.115732
0.02035;3592.103677
0.02036;3592.091621
0.02037;3592.079566
0.02038;3592.067511
0.02039;3592.055455
0.0204;3592.0434
0.02041;3592.031344
0.02042;3592.019289
0.02043;3592.007233
0.02044;3591.995178
0.02045;3591.983122
0.02046;3591.971067
0.02047;3591.959011
0.02048;3591.946956
0.02049;3591.934901
0.0205;3591.922845
0.02051;3591.91079
0.02052;3591.898734
0.02053;3591.886679
0.02054;3591.874623
0.02055;3591.862568
0.02056;3591.850512
0.02057;3591.838457
0.02058;3591.826401
0.02059;3591.814346
0.0206;3591.802291
0.02061;3591.790235
0.02062;3591.77818
0.02063;3591.766124
0.02064;3591.754069
0.02065;3591.742013
0.02066;3591.729958
0.02067;3591.717902
0.02068;3591.705847
0.02069;3591.693791
0.0207;3591.681736
0.02071;3591.669681
0.02072;3591.657625
0.02073;3591.64557
0.02074;3591.633514
0.02075;3591.621459
0.02076;3591.609403
0.02077;3591.597348
0.02078;3591.585292
0.02079;3591.573237
0.0208;3591.561181
0.02081;3591.549126
0.02082;3591.537071
0.02083;3591.525015
0.02084;3591.51296
0.02085;3591.500904
0.02086;3591.488849
0.02087;3591.476793
0.02088;3591.464738
0.02089;3591.452682
0.0209;3591.440627
0.02091;3591.428571
0.02092;3591.416516
0.02093;3591.404461
0.02094;3591.392405
0.02095;3591.38035
0.02096;3591.368294
0.02097;3591.356239
0.02098;3591.344183
0.02099;3591.332128
0.021;3591.320072
0.02101;3591.308017
0.02102;3591.295961
0.02103;3591.283906
0.02104;3591.271851
0.02105;3591.259795
0.02106;3591.24774
0.02107;3591.235684
0.02108;3591.223629
0.02109;3591.211573
0.0211;3591.199518
0.02111;3591.187462
0.02112;3591.175407
0.02113;3591.163351
0.02114;3591.151296
0.02115;3591.139241
0.02116;3591.127185
0.02117;3591.11513
0.02118;3591.103074
0.02119;3591.091019
0.0212;3591.078963
0.02121;3591.066908
0.02122;3591.054852
0.02123;3591.042797
0.02124;3591.030741
0.02125;3591.018686
0.02126;3591.006631
0.02127;3590.994575
0.02128;3590.98252
0.02129;3590.970464
0.0213;3590.958409
0.02131;3590.946353
0.02132;3590.934298
0.02133;3590.922242
0.02134;3590.910187
0.02135;3590.898131
0.02136;3590.886076
0.02137;3590.87402
0.02138;3590.861965
0.02139;3590.84991
0.0214;3590.837854
0.02141;3590.825799
0.02142;3590.813743
0.02143;3590.801688
0.02144;3590.789632
0.02145;3590.777577
0.02146;3590.765521
0.02147;3590.753466
0.02148;3590.74141
0.02149;3590.729355
0.0215;3590.7173
0.02151;3590.705244
0.02152;3590.693189
0.02153;3590.681133
0.02154;3590.669078
0.02155;3590.657022
0.02156;3590.644967
0.02157;3590.632911
0.02158;3590.620856
0.02159;3590.6088
0.0216;3590.596745
0.02161;3590.58469
0.02162;3590.572634
0.02163;3590.560579
0.02164;3590.548523
0.02165;3590.536468
0.02166;3590.524412
0.02167;3590.512357
0.02168;3590.500301
0.02169;3590.488246
0.0217;3590.47619
0.02171;3590.464135
0.02172;3590.45208
0.02173;3590.440024
0.02174;3590.427969
0.02175;3590.415913
0.02176;3590.403858
0.02177;3590.391802
0.02178;3590.379747
0.02179;3590.367691
0.0218;3590.355636
0.02181;3590.34358
0.02182;3590.331525
0.02183;3590.31947
0.02184;3590.307414
0.02185;3590.295359
0.02186;3590.283303
0.02187;3590.271248
0.02188;3590.259192
0.02189;3590.247137
0.0219;3590.235081
0.02191;3590.223026
0.02192;3590.21097
0.02193;3590.198915
0.02194;3590.18686
0.02195;3590.174804
0.02196;3590.162749
0.02197;3590.150693
0.02198;3590.138638
0.02199;3590.126582
0.022;3590.114527
0.02201;3590.102471
0.02202;3590.090416
0.02203;3590.07836
0.02204;3590.066305
0.02205;3590.05425
0.02206;3590.042194
0.02207;3590.030139
0.02208;3590.018083
0.02209;3590.006028
0.0221;3589.993972
0.02211;3589.981917
0.02212;3589.969861
0.02213;3589.957806
0.02214;3589.94575
0.02215;3589.933695
0.02216;3589.92164
0.02217;3589.909584
0.02218;3589.897529
0.02219;3589.885473
0.0222;3589.873418
0.02221;3589.861362
0.02222;3589.849307
0.02223;3589.837251
0.02224;3589.825196
0.02225;3589.81314
0.02226;3589.801085
0.02227;3589.78903
0.02228;3589.776974
0.02229;3589.764919
0.0223;3589.752863
0.02231;3589.740808
0.02232;3589.728752
0.02233;3589.716697
0.02234;3589.704641
0.02235;3589.692586
0.02236;3589.68053
0.02237;3589.668475
0.02238;3589.65642
0.02239;3589.644364
0.0224;3589.632309
0.02241;3589.620253
0.02242;3589.608198
0.02243;3589.596142
0.02244;3589.584087
0.02245;3589.572031
0.02246;3589.559976
0.02247;3589.54792
0.02248;3589.535865
0.02249;3589.52381
0.0225;3589.511754
0.02251;3589.499699
0.02252;3589.487643
0.02253;3589.475588
0.02254;3589.463532
0.02255;3589.451477
0.02256;3589.439421
0.02257;3589.427366
0.02258;3589.41531
0.02259;3589.403255
0.0226;3589.3912
0.02261;3589.379144
0.02262;3589.367089
0.02263;3589.355033
0.02264;3589.342978
0.02265;3589.330922
0.02266;3589.318867
0.02267;3589.306811
0.02268;3589.294756
0.02269;3589.2827
0.0227;3589.270645
0.02271;3589.25859
0.02272;3589.246534
0.02273;3589.234479
0.02274;3589.222423
0.02275;3589.210368
0.02276;3589.198312
0.02277;3589.186257
0.02278;3589.174201
0.02279;3589.162146
0.0228;3589.15009
0.02281;3589.138035
0.02282;3589.12598
0.02283;3589.113924
0.02284;3589.101869
0.02285;3589.089813
0.02286;3589.077758
0.02287;3589.065702
0.02288;3589.053647
0.02289;3589.041591
0.0229;3589.029536
0.02291;3589.01748
0.02292;3589.005425
0.02293;3588.993369
0.02294;3588.981314
0.02295;3588.969259
0.02296;3588.957203
0.02297;3588.945148
0.02298;3588.933092
0.02299;3588.921037
0.023;3588.908981
0.02301;3588.896926
0.02302;3588.88487
0.02303;3588.872815
0.02304;3588.860759
0.02305;3588.848704
0.02306;3588.836649
0.02307;3588.824593
0.02308;3588.812538
0.02309;3588.800482
0.0231;3588.788427
0.02311;3588.776371
0.02312;3588.764316
0.02313;3588.75226
0.02314;3588.740205
0.02315;3588.728149
0.02316;3588.716094
0.02317;3588.704039
0.02318;3588.691983
0.02319;3588.679928
0.0232;3588.667872
0.02321;3588.655817
0.02322;3588.643761
0.02323;3588.631706
0.02324;3588.61965
0.02325;3588.607595
0.02326;3588.595539
0.02327;3588.583484
0.02328;3588.571429
0.02329;3588.559373
0.0233;3588.547318
0.02331;3588.535262
0.02332;3588.523207
0.02333;3588.511151
0.02334;3588.499096
0.02335;3588.48704
0.02336;3588.474985
0.02337;3588.462929
0.02338;3588.450874
0.02339;3588.438819
0.0234;3588.426763
0.02341;3588.414708
0.02342;3588.402652
0.02343;3588.390597
0.02344;3588.378541
0.02345;3588.366486
0.02346;3588.35443
0.02347;3588.342375
0.02348;3588.330319
0.02349;3588.318264
0.0235;3588.306209
0.02351;3588.294153
0.02352;3588.282098
0.02353;3588.270042
0.02354;3588.257987
0.02355;3588.245931
0.02356;3588.233876
0.02357;3588.22182
0.02358;3588.209765
0.02359;3588.197709
0.0236;3588.185654
0.02361;3588.173599
0.02362;3588.161543
0.02363;3588.149488
0.02364;3588.137432
0.02365;3588.125377
0.02366;3588.113321
0.02367;3588.101266
0.02368;3588.08921
0.02369;3588.077155
0.0237;3588.065099
0.02371;3588.053044
0.02372;3588.040989
0.02373;3588.028933
0.02374;3588.016878
0.02375;3588.004822
0.02376;3587.992767
0.02377;3587.980711
0.02378;3587.968656
0.02379;3587.9566
0.0238;3587.944545
0.02381;3587.932489
0.02382;3587.920434
0.02383;3587.908379
0.02384;3587.896323
0.02385;3587.884268
0.02386;3587.872212
0.02387;3587.860157
0.02388;3587.848101
0.02389;3587.836046
0.0239;3587.82399
0.02391;3587.811935
0.02392;3587.799879
0.02393;3587.787824
0.02394;3587.775769
0.02395;3587.763713
0.02396;3587.751658
0.02397;3587.739602
0.02398;3587.727547
0.02399;3587.715491
0.024;3587.703436
0.02401;3587.69138
0.02402;3587.679325
0.02403;3587.667269
0.02404;3587.655214
0.02405;3587.643159
0.02406;3587.631103
0.02407;3587.619048
0.02408;3587.606992
0.02409;3587.594937
0.0241;3587.582881
0.02411;3587.570826
0.02412;3587.55877
0.02413;3587.546715
0.02414;3587.534659
0.02415;3587.522604
0.02416;3587.510549
0.02417;3587.498493
0.02418;3587.486438
0.02419;3587.474382
0.0242;3587.462327
0.02421;3587.450271
0.02422;3587.438216
0.02423;3587.42616
0.02424;3587.414105
0.02425;3587.402049
0.02426;3587.389994
0.02427;3587.377939
0.02428;3587.365883
0.02429;3587.353828
0.0243;3587.341772
0.02431;3587.329717
0.02432;3587.317661
0.02433;3587.305606
0.02434;3587.29355
0.02435;3587.281495
0.02436;3587.269439
0.02437;3587.257384
0.02438;3587.245329
0.02439;3587.233273
0.0244;3587.221218
0.02441;3587.209162
0.02442;3587.197107
0.02443;3587.185051
0.02444;3587.172996
0.02445;3587.16094
0.02446;3587.148885
0.02447;3587.136829
0.02448;3587.124774
0.02449;3587.112719
0.0245;3587.100663
0.02451;3587.088608
0.02452;3587.076552
0.02453;3587.064497
0.02454;3587.052441
0.02455;3587.040386
0.02456;3587.02833
0.02457;3587.016275
0.02458;3587.004219
0.02459;3586.992164
0.0246;3586.980108
0.02461;3586.968053
0.02462;3586.955998
0.02463;3586.943942
0.02464;3586.931887
0.02465;3586.919831
0.02466;3586.907776
0.02467;3586.89572
0.02468;3586.883665
0.02469;3586.871609
0.0247;3586.859554
0.02471;3586.847498
0.02472;3586.835443
0.02473;3586.823388
0.02474;3586.811332
0.02475;3586.799277
0.02476;3586.787221
0.02477;3586.775166
0.02478;3586.76311
0.02479;3586.751055
0.0248;3586.738999
0.02481;3586.726944
0.02482;3586.714888
0.02483;3586.702833
0.02484;3586.690778
0.02485;3586.678722
0.02486;3586.666667
0.02487;3586.654611
0.02488;3586.642556
0.02489;3586.6305
0.0249;3586.618445
0.02491;3586.606389
0.02492;3586.594334
0.02493;3586.582278
0.02494;3586.570223
0.02495;3586.558168
0.02496;3586.546112
0.02497;3586.534057
0.02498;3586.522001
0.02499;3586.509946
0.025;3586.49789
0.02501;3586.485835
0.02502;3586.473779
0.02503;3586.461724
0.02504;3586.449668
0.02505;3586.437613
0.02506;3586.425558
0.02507;3586.413502
0.02508;3586.401447
0.02509;3586.389391
0.0251;3586.377336
0.02511;3586.36528
0.02512;3586.353225
0.02513;3586.341169
0.02514;3586.329114
0.02515;3586.317058
0.02516;3586.305003
0.02517;3586.292948
0.02518;3586.280892
0.02519;3586.268837
0.0252;3586.256781
0.02521;3586.244726
0.02522;3586.23267
0.02523;3586.220615
0.02524;3586.208559
0.02525;3586.196504
0.02526;3586.184448
0.02527;3586.172393
0.02528;3586.160338
0.02529;3586.148282
0.0253;3586.136227
0.02531;3586.124171
0.02532;3586.112116
0.02533;3586.10006
0.02534;3586.088005
0.02535;3586.075949
0.02536;3586.063894
